"Kingdom" "Phylum" "Class" "Order" "Family" "Genus" "Species"
"Bacteria" "Acidobacteria" "Acidobacteria_Gp1" "Acidicapsa" NA NA NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp1" "Acidobacterium" NA NA NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp6" "Gp6" NA NA NA
"Bacteria" "Chloroflexi" "Ktedonobacteria" "Ktedonobacterales" "Ktedonobacteraceae" "Ktedonobacter" NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Acidimicrobiales" NA NA NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Solirubrobacterales" "Conexibacteraceae" "Conexibacter" NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp1" "Edaphobacter" NA NA NA
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Myxococcaceae" "Aggregicoccus" NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" NA NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Alphaproteobacteria_incertae_sedis" "Rhizomicrobium" NA NA
"Bacteria" "Bacteroidetes" "Cytophagia" "Cytophagales" "Chryseolinea" NA NA
"Bacteria" "Proteobacteria" "Betaproteobacteria" NA NA NA NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" NA NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" "Aquisphaera" NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp1" "Granulicella" NA NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Alphaproteobacteria_incertae_sedis" "Rhizomicrobium" NA NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp1" "Gp1" NA NA NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Actinomycetales" "Pseudonocardiaceae" "Pseudonocardia" NA
"Bacteria" "Gemmatimonadetes" "Gemmatimonadetes" "Gemmatimonadales" "Gemmatimonadaceae" "Gemmatimonas" NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Pseudomonadales" "Pseudomonadaceae" "Pseudomonas" NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" NA NA NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" NA NA
"Bacteria" "Proteobacteria" "Betaproteobacteria" "Burkholderiales" "Burkholderiaceae" "Burkholderia" NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp1" "Granulicella" NA NA NA
"Bacteria" "Firmicutes" "Bacilli" "Bacillales" NA NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" NA NA NA
"Bacteria" "Verrucomicrobia" "Opitutae" "Opitutales" "Opitutaceae" "Opitutus" NA
"Bacteria" "Armatimonadetes" "Chthonomonadetes" "Chthonomonadales" "Chthonomonadaceae" "Chthonomonas/Armatimonadetes_gp3" NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp1" "Gp1" NA NA NA
"Bacteria" "Proteobacteria" "Betaproteobacteria" "Burkholderiales" NA NA NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp4" "Gp4" NA NA NA
"Bacteria" "Proteobacteria" "Betaproteobacteria" NA NA NA NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp1" "Granulicella" NA NA NA
"Bacteria" "Proteobacteria" "Betaproteobacteria" "Burkholderiales" "Comamonadaceae" NA NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Actinomycetales" "Acidothermaceae" "Acidothermus" NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp6" "Gp6" NA NA NA
"Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Chitinophagaceae" NA NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" NA NA NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" NA NA NA NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp3" "Gp3" NA NA NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" "Gemmata" NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp1" "Gp1" NA NA NA
"Bacteria" "Proteobacteria" "Betaproteobacteria" "Rhodocyclales" "Rhodocyclaceae" "Uliginosibacterium" NA
"Bacteria" "Verrucomicrobia" "Subdivision3" NA NA NA NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp1" "Gp1" NA NA NA
"Bacteria" "Verrucomicrobia" "Opitutae" "Opitutales" "Opitutaceae" "Opitutus" NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" "Singulisphaera" NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Bacillaceae_1" "Bacillus" NA
"Bacteria" "Verrucomicrobia" "Opitutae" "Opitutales" "Opitutaceae" "Opitutus" NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp3" "Gp3" NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" NA NA NA
"Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Chitinophagaceae" NA NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp3" "Gp3" NA NA NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp3" "Candidatus_Solibacter" NA NA NA
"Bacteria" "Verrucomicrobia" "Subdivision3" NA NA NA NA
"Bacteria" "Verrucomicrobia" "Spartobacteria" NA NA NA NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" NA NA
"Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Chitinophagaceae" "Ferruginibacter" NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Actinomycetales" "Nakamurellaceae" "Nakamurella" NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "Sphingomonadaceae" "Sphingomonas" NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp6" "Gp6" NA NA NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp1" "Acidicapsa" NA NA NA
"Bacteria" "Verrucomicrobia" "Subdivision3" NA NA NA NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp2" "Gp2" NA NA NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Actinomycetales" NA NA NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" "Zavarzinella" NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Gaiellales" "Gaiellaceae" "Gaiella" NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Actinomycetales" NA NA NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp16" "Gp16" NA NA NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Gaiellales" "Gaiellaceae" "Gaiella" NA
"Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Sphingobacteriaceae" "Mucilaginibacter" NA
"Bacteria" "Verrucomicrobia" "Spartobacteria" NA NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Acidimicrobiales" NA NA NA
"Bacteria" "Bacteroidetes" "Flavobacteriia" "Flavobacteriales" "Cryomorphaceae" "Owenweeksia" NA
"Bacteria" "Proteobacteria" "Betaproteobacteria" NA NA NA NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp7" "Gp7" NA NA NA
"Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Chitinophagaceae" NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Xanthobacteraceae" "Pseudolabrys" NA
"Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Chitinophagaceae" NA NA
"Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Sphingobacteriaceae" "Mucilaginibacter" NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillales" "Acetobacteraceae" NA NA
"Bacteria" "Verrucomicrobia" NA NA NA NA NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp3" "Gp3" NA NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Roseiarcaceae" "Roseiarcus" NA
"Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Chitinophagaceae" "Niastella" NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp3" "Candidatus_Solibacter" NA NA NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Actinomycetales" "Micrococcaceae" "Arthrobacter" NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp6" "Gp6" NA NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Hyphomicrobiaceae" "Devosia" NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" "Singulisphaera" NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Xanthomonadales" "Xanthomonadaceae" NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Actinomycetales" "Cellulomonadaceae" "Cellulomonas" NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Roseiarcaceae" "Roseiarcus" NA
NA NA NA NA NA NA NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp1" "Acidipila" NA NA NA
"Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Chitinophagaceae" NA NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Solirubrobacterales" "Conexibacteraceae" "Conexibacter" NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Alphaproteobacteria_incertae_sedis" "Rhizomicrobium" NA NA
"Bacteria" "Proteobacteria" "Betaproteobacteria" "Nitrosomonadales" "Nitrosomonadaceae" "Nitrosospira" NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Xanthomonadales" NA NA NA
"Bacteria" "Cyanobacteria/Chloroplast" "Cyanobacteria" "Family_XIII" "GpXIII" NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp6" "Gp6" NA NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Xanthobacteraceae" NA NA
"Bacteria" "Verrucomicrobia" "Subdivision3" NA NA NA NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp1" NA NA NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Alphaproteobacteria_incertae_sedis" "Rhizomicrobium" NA NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Actinomycetales" "Pseudonocardiaceae" "Pseudonocardia" NA
"Bacteria" "Verrucomicrobia" "Subdivision3" NA NA NA NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp4" "Aridibacter" NA NA NA
"Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Sphingobacteriaceae" "Mucilaginibacter" NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp2" "Gp2" NA NA NA
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Desulfuromonadales" "Geobacteraceae" "Geobacter" NA
"Bacteria" "Verrucomicrobia" "Opitutae" "Opitutales" "Opitutaceae" "Opitutus" NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp1" NA NA NA NA
"Bacteria" "Bacteroidetes" "Flavobacteriia" "Flavobacteriales" "Flavobacteriaceae" "Flavobacterium" NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Actinomycetales" "Kineosporiaceae" "Kineosporia" "rhamnosa"
"Bacteria" "Proteobacteria" "Alphaproteobacteria" NA NA NA NA
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" NA NA NA
"Bacteria" "Verrucomicrobia" "Subdivision3" NA NA NA NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Solirubrobacterales" "Conexibacteraceae" "Conexibacter" NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Hyphomicrobiaceae" "Hyphomicrobium" NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Alphaproteobacteria_incertae_sedis" "Rhizomicrobium" NA NA
"Bacteria" "Proteobacteria" "Betaproteobacteria" NA NA NA NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Gaiellales" "Gaiellaceae" "Gaiella" NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" "Singulisphaera" NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Gaiellales" "Gaiellaceae" "Gaiella" NA
"Bacteria" "Cyanobacteria/Chloroplast" "Chloroplast" "Chloroplast" "Streptophyta" NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Xanthomonadales" NA NA NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" "Pirellula" NA
"Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Sphingobacteriaceae" "Mucilaginibacter" NA
"Bacteria" "Verrucomicrobia" "Subdivision3" NA NA NA NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Actinomycetales" "Intrasporangiaceae" "Janibacter" "alkaliphilus"
"Bacteria" "Verrucomicrobia" "Subdivision3" NA NA NA NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp2" "Gp2" NA NA NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp3" "Candidatus_Solibacter" NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Pseudomonadales" "Pseudomonadaceae" "Rhizobacter" "fulvus"
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Alphaproteobacteria_incertae_sedis" "Rhizomicrobium" NA NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp1" NA NA NA NA
"Bacteria" "Verrucomicrobia" "Opitutae" "Opitutales" "Opitutaceae" "Opitutus" NA
"Bacteria" "Proteobacteria" "Betaproteobacteria" NA NA NA NA
"Bacteria" "Verrucomicrobia" "Spartobacteria" NA NA NA NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp2" "Gp2" NA NA NA
"Bacteria" "Verrucomicrobia" "Spartobacteria" NA NA NA NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Gaiellales" "Gaiellaceae" "Gaiella" NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp1" "Granulicella" NA NA NA
"Bacteria" "Verrucomicrobia" "Subdivision3" NA NA NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillales" "Acetobacteraceae" NA NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" "Zavarzinella" NA
"Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Chitinophagaceae" NA NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Acidimicrobiales" "Acidimicrobineae_incertae_sedis" "Aciditerrimonas" NA
"Bacteria" "Verrucomicrobia" "Spartobacteria" "Terrimicrobium" NA NA NA
"Bacteria" "Verrucomicrobia" "Spartobacteria" NA NA NA NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp4" "Gp4" NA NA NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp3" "Gp3" NA NA NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp1" "Gp1" NA NA NA
"Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Sphingobacteriaceae" "Mucilaginibacter" NA
"Bacteria" "Verrucomicrobia" "Subdivision3" NA NA NA NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp6" "Gp6" NA NA NA
"Bacteria" "Verrucomicrobia" "Spartobacteria" NA NA NA NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp1" "Gp1" NA NA NA
"Bacteria" "Verrucomicrobia" "Spartobacteria" NA NA NA NA
"Bacteria" "Proteobacteria" "Betaproteobacteria" "Burkholderiales" "Comamonadaceae" "Acidovorax" NA
"Bacteria" "candidate_division_WPS-1" NA NA NA NA NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp3" "Gp3" NA NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" NA NA NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Actinomycetales" "Cryptosporangiaceae" "Jatrophihabitans" NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Xanthomonadales" "Xanthomonadaceae" NA NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp10" "Gp10" NA NA NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp3" "Gp3" NA NA NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Actinomycetales" "Actinospicaceae" "Actinospica" NA
"Bacteria" "Proteobacteria" "Betaproteobacteria" "Rhodocyclales" "Rhodocyclaceae" NA NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp3" "Candidatus_Solibacter" NA NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Actinomycetales" "Mycobacteriaceae" "Mycobacterium" NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Chloroflexi" "Ktedonobacteria" "Ktedonobacterales" "Ktedonobacteraceae" "Ktedonobacter" NA
"Bacteria" "Bacteroidetes" "Cytophagia" "Cytophagales" "Ohtaekwangia" NA NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp1" "Gp1" NA NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Bradyrhizobiaceae" "Bradyrhizobium" NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp4" "Aridibacter" NA NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" "Rhizobium" NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Actinomycetales" "Pseudonocardiaceae" "Pseudonocardia" NA
"Bacteria" "Proteobacteria" "Betaproteobacteria" NA NA NA NA
"Bacteria" "Actinobacteria" "Thermoleophilia" "Thermoleophilales" "Thermoleophilaceae" "Thermoleophilum" NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Acidimicrobiales" NA NA NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Acidimicrobiales" "Acidimicrobineae_incertae_sedis" "Aciditerrimonas" NA
"Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Sphingobacteriaceae" "Pedobacter" NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Actinomycetales" "Cryptosporangiaceae" "Jatrophihabitans" NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp10" "Gp10" NA NA NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Actinomycetales" "Pseudonocardiaceae" "Pseudonocardia" NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" NA NA NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Alphaproteobacteria_incertae_sedis" "Rhizomicrobium" NA NA
"Bacteria" "Verrucomicrobia" "Spartobacteria" NA NA NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Hyphomicrobiaceae" "Rhodomicrobium" NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" "Singulisphaera" NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Actinomycetales" NA NA NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp1" "Gp1" NA NA NA
"Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Chitinophagaceae" "Ferruginibacter" NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Solirubrobacterales" "Conexibacteraceae" "Conexibacter" NA
"Bacteria" "Verrucomicrobia" "Subdivision3" NA NA NA NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Solirubrobacterales" "Solirubrobacteraceae" "Solirubrobacter" NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp1" NA NA NA NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp1" "Acidicapsa" NA NA NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Actinomycetales" "Pseudonocardiaceae" "Pseudonocardia" NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" NA NA NA NA
"Bacteria" "Verrucomicrobia" "Spartobacteria" NA NA NA NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp2" "Gp2" NA NA NA
"Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Chitinophagaceae" NA NA
"Bacteria" "Chloroflexi" "Ktedonobacteria" "Ktedonobacterales" "Ktedonobacteraceae" "Ktedonobacter" NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Actinomycetales" "Kineosporiaceae" "Kineosporia" NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp1" "Gp1" NA NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" NA NA NA NA
"Bacteria" "Proteobacteria" "Betaproteobacteria" NA NA NA NA
"Bacteria" "candidate_division_WPS-1" NA NA NA NA NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Gaiellales" "Gaiellaceae" "Gaiella" NA
"Bacteria" "Bacteroidetes" NA NA NA NA NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" NA NA NA NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp22" "Gp22" NA NA NA
"Bacteria" "Proteobacteria" "Betaproteobacteria" "Burkholderiales" "Comamonadaceae" NA NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp1" "Granulicella" NA NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Bradyrhizobiaceae" "Bradyrhizobium" NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" "Gemmata" NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp1" "Telmatobacter" NA NA NA
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" NA NA NA
"Bacteria" "Gemmatimonadetes" "Gemmatimonadetes" "Gemmatimonadales" "Gemmatimonadaceae" "Gemmatimonas" NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp1" "Terriglobus" NA NA NA
"Bacteria" "Verrucomicrobia" NA NA NA NA NA
"Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Chitinophagaceae" "Parafilimonas" NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillales" "Acetobacteraceae" NA NA
"Bacteria" "Gemmatimonadetes" "Gemmatimonadetes" "Gemmatimonadales" "Gemmatimonadaceae" "Gemmatimonas" NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp3" "Gp3" NA NA NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" "Gemmata" NA
"Bacteria" "Bacteroidetes" "Flavobacteriia" "Flavobacteriales" "Flavobacteriaceae" "Flavobacterium" NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp6" "Gp6" NA NA NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" NA NA NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Alphaproteobacteria_incertae_sedis" "Rhizomicrobium" NA NA
"Bacteria" "Proteobacteria" "Betaproteobacteria" NA NA NA NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp1" "Gp1" NA NA NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" "Gemmata" NA
"Bacteria" "Verrucomicrobia" "Opitutae" "Opitutales" "Opitutaceae" "Opitutus" NA
"Bacteria" "Proteobacteria" "Betaproteobacteria" NA NA NA NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Gaiellales" "Gaiellaceae" "Gaiella" NA
"Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Chitinophagaceae" NA NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" NA NA NA
"Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Chitinophagaceae" "Flavisolibacter" NA
"Bacteria" NA NA NA NA NA NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp6" "Gp6" NA NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" NA NA NA NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" NA NA NA NA
"Bacteria" "Proteobacteria" "Betaproteobacteria" "Rhodocyclales" "Rhodocyclaceae" NA NA
"Bacteria" "Verrucomicrobia" "Spartobacteria" NA NA NA NA
"Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Chitinophagaceae" "Sediminibacterium" NA
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Polyangiaceae" "Chondromyces" NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Alphaproteobacteria_incertae_sedis" "Rhizomicrobium" NA NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp4" "Gp4" NA NA NA
"Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Sphingobacteriaceae" "Mucilaginibacter" NA
"Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Chitinophagaceae" "Flavisolibacter" NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp16" "Gp16" NA NA NA
"Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Chitinophagaceae" NA NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" "Zavarzinella" NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp1" "Terriglobus" NA NA NA
"Bacteria" "Acidobacteria" "Acidobacteria_Gp1" "Telmatobacter" NA NA NA
"Archaea" "Thaumarchaeota" "Nitrososphaerales" "Nitrososphaeraceae" "Nitrososphaera" NA NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Xanthomonadales" "Sinobacteraceae" "Povalibacter" NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Solirubrobacterales" "Conexibacteraceae" "Conexibacter" NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Xanthomonadales" "Xanthomonadaceae" "Rudaea" NA
"Bacteria" "Proteobacteria" "Betaproteobacteria" NA NA NA NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Pseudomonadales" "Pseudomonadaceae" "Pseudomonas" NA
"Bacteria" "Proteobacteria" "Betaproteobacteria" "Burkholderiales" "Oxalobacteraceae" "Noviherbaspirillum" NA
"Bacteria" "Planctomycetes" "Planctomycetia" "Planctomycetales" "Planctomycetaceae" "Blastopirellula" NA
"Bacteria" "Verrucomicrobia" "Spartobacteria" NA NA NA NA
"Bacteria" "Verrucomicrobia" "Spartobacteria" NA NA NA NA
"Bacteria" "Actinobacteria" "Actinobacteria" "Gaiellales" "Gaiellaceae" "Gaiella" NA
