"Kingdom" "Phylum" "Class" "Order" "Family" "Genus" "Species"
"Bacteria" "Actinobacteriota" "Actinobacteria" "Frankiales" "Nakamurellaceae" "Nakamurella" NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Beijerinckiaceae" "Roseiarcus" "fermentans"
"Bacteria" "Verrucomicrobiota" "Verrucomicrobiae" "Chthoniobacterales" "Chthoniobacteraceae" "Candidatus Udaeobacter" NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Acetobacterales" "Acetobacteraceae" NA NA
"Bacteria" "Acidobacteriota" "Acidobacteriae" "Solibacterales" "Solibacteraceae" "Candidatus Solibacter" NA
"Bacteria" "Actinobacteriota" "Thermoleophilia" "Gaiellales" NA NA NA
"Bacteria" "Bacteroidota" "Bacteroidia" "Flavobacteriales" "Flavobacteriaceae" "Flavobacterium" NA
"Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Planococcaceae" "Paenisporosarcina" NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Gammaproteobacteria Incertae Sedis" "Unknown Family" "Acidibacter" NA
"Bacteria" "Verrucomicrobiota" "Verrucomicrobiae" "Chthoniobacterales" "Chthoniobacteraceae" "Candidatus Udaeobacter" NA
"Bacteria" "Actinobacteriota" "Thermoleophilia" "Gaiellales" "Gaiellaceae" "Gaiella" NA
"Bacteria" "Acidobacteriota" "Acidobacteriae" "Acidobacteriales" NA NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Micropepsales" "Micropepsaceae" NA NA
"Bacteria" "Bacteroidota" "Bacteroidia" "Cytophagales" "Microscillaceae" NA NA
"Bacteria" "Actinobacteriota" "Actinobacteria" "Propionibacteriales" "Nocardioidaceae" "Marmoricola" NA
"Bacteria" "Acidobacteriota" "Acidobacteriae" "Acidobacteriales" "Acidobacteriaceae (Subgroup 1)" "Occallatibacter" NA
"Bacteria" "Acidobacteriota" "Acidobacteriae" "Bryobacterales" "Bryobacteraceae" "Bryobacter" NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Beijerinckiaceae" "Roseiarcus" NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" "Pseudaminobacter" NA
"Bacteria" "Acidobacteriota" "Acidobacteriae" "Bryobacterales" "Bryobacteraceae" "Bryobacter" NA
"Bacteria" "Planctomycetota" "Planctomycetes" "Isosphaerales" "Isosphaeraceae" "Tundrisphaera" NA
"Bacteria" "Actinobacteriota" "Thermoleophilia" "Solirubrobacterales" "Solirubrobacteraceae" "Conexibacter" NA
"Bacteria" "Acidobacteriota" "Vicinamibacteria" "Vicinamibacterales" NA NA NA
"Bacteria" "Actinobacteriota" "Thermoleophilia" "Solirubrobacterales" "Solirubrobacteraceae" "Conexibacter" NA
"Bacteria" "Myxococcota" "Polyangia" "Haliangiales" "Haliangiaceae" "Haliangium" NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Beijerinckiaceae" "Roseiarcus" NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rickettsiales" "Mitochondria" NA NA
"Bacteria" "Actinobacteriota" "MB-A2-108" NA NA NA NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Gammaproteobacteria Incertae Sedis" "Unknown Family" "Acidibacter" NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Xanthobacteraceae" NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Caulobacterales" "Caulobacteraceae" NA NA
"Bacteria" "Acidobacteriota" "Acidobacteriae" "Acidobacteriales" "Acidobacteriaceae (Subgroup 1)" "Granulicella" NA
"Bacteria" "Acidobacteriota" "Blastocatellia" "Blastocatellales" "Blastocatellaceae" NA NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Gammaproteobacteria Incertae Sedis" "Unknown Family" "Acidibacter" NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Burkholderiales" "A21b" NA NA
"Bacteria" "Acidobacteriota" "Blastocatellia" "Pyrinomonadales" "Pyrinomonadaceae" "RB41" NA
"Bacteria" "Cyanobacteria" "Cyanobacteriia" "Chloroplast" NA NA NA
"Bacteria" "Actinobacteriota" "Thermoleophilia" "Gaiellales" "Gaiellaceae" "Gaiella" NA
"Bacteria" "Actinobacteriota" "Acidimicrobiia" NA NA NA NA
"Bacteria" "Verrucomicrobiota" "Verrucomicrobiae" "Chthoniobacterales" "Chthoniobacteraceae" "Candidatus Udaeobacter" NA
"Bacteria" "Acidobacteriota" "Acidobacteriae" "Solibacterales" "Solibacteraceae" "Candidatus Solibacter" NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Burkholderiales" "Comamonadaceae" NA NA
"Bacteria" "Verrucomicrobiota" "Verrucomicrobiae" "Chthoniobacterales" "Chthoniobacteraceae" "Candidatus Udaeobacter" NA
"Bacteria" "Actinobacteriota" "Actinobacteria" "Frankiales" "Acidothermaceae" "Acidothermus" NA
"Bacteria" "Acidobacteriota" "Acidobacteriae" "Solibacterales" "Solibacteraceae" "Candidatus Solibacter" NA
"Bacteria" "Bacteroidota" "Bacteroidia" "Sphingobacteriales" "Sphingobacteriaceae" "Mucilaginibacter" NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rickettsiales" "Mitochondria" NA NA
"Bacteria" "Acidobacteriota" "Acidobacteriae" "Acidobacteriales" NA NA NA
"Bacteria" "Acidobacteriota" "Acidobacteriae" "Acidobacteriales" NA NA NA
"Bacteria" "Actinobacteriota" "Thermoleophilia" "Solirubrobacterales" "67-14" NA NA
"Bacteria" "Verrucomicrobiota" "Verrucomicrobiae" "Chthoniobacterales" "Chthoniobacteraceae" "Candidatus Udaeobacter" NA
"Bacteria" "Chloroflexi" "KD4-96" NA NA NA NA
"Bacteria" "Acidobacteriota" "Acidobacteriae" "Acidobacteriales" "Acidobacteriaceae (Subgroup 1)" "Edaphobacter" NA
"Bacteria" "Bacteroidota" "Bacteroidia" "Sphingobacteriales" "Sphingobacteriaceae" "Mucilaginibacter" NA
"Bacteria" "Acidobacteriota" "Acidobacteriae" "Acidobacteriales" NA NA NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Burkholderiales" "Comamonadaceae" NA NA
"Bacteria" "Acidobacteriota" "Vicinamibacteria" "Vicinamibacterales" NA NA NA
"Bacteria" "Actinobacteriota" "Thermoleophilia" "Solirubrobacterales" "Solirubrobacteraceae" NA NA
"Bacteria" "Acidobacteriota" "Vicinamibacteria" "Vicinamibacterales" NA NA NA
"Bacteria" "Acidobacteriota" "Acidobacteriae" "Acidobacteriales" "Koribacteraceae" "Candidatus Koribacter" NA
"Bacteria" "Acidobacteriota" "Vicinamibacteria" "Vicinamibacterales" NA NA NA
"Bacteria" "Acidobacteriota" "Vicinamibacteria" "Vicinamibacterales" NA NA NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Burkholderiales" "Comamonadaceae" "Rhodoferax" NA
"Bacteria" "Acidobacteriota" "Acidobacteriae" "Bryobacterales" "Bryobacteraceae" "Bryobacter" NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "Sphingomonadaceae" "Ellin6055" NA
"Bacteria" "Actinobacteriota" "Acidimicrobiia" "IMCC26256" NA NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Micropepsales" "Micropepsaceae" NA NA
"Bacteria" "RCP2-54" NA NA NA NA NA
"Bacteria" "Verrucomicrobiota" "Verrucomicrobiae" "Chthoniobacterales" "Chthoniobacteraceae" "Candidatus Udaeobacter" NA
"Bacteria" "Verrucomicrobiota" "Verrucomicrobiae" "Pedosphaerales" "Pedosphaeraceae" NA NA
"Bacteria" "Myxococcota" "Polyangia" "Polyangiales" "Polyangiaceae" "Aetherobacter" "rufus"
"Bacteria" "Verrucomicrobiota" "Verrucomicrobiae" "Pedosphaerales" "Pedosphaeraceae" "ADurb.Bin063-1" NA
"Bacteria" "Acidobacteriota" "Acidobacteriae" "Subgroup 2" NA NA NA
"Bacteria" "Bacteroidota" "Bacteroidia" "Sphingobacteriales" "Sphingobacteriaceae" "Mucilaginibacter" NA
"Bacteria" "Bacteroidota" "Bacteroidia" "Chitinophagales" "Chitinophagaceae" "Ferruginibacter" NA
"Bacteria" "Planctomycetota" "Planctomycetes" "Gemmatales" "Gemmataceae" NA NA
"Bacteria" "Planctomycetota" "Planctomycetes" "Isosphaerales" "Isosphaeraceae" "Aquisphaera" NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Burkholderiales" "Nitrosomonadaceae" "Ellin6067" NA
"Bacteria" "Acidobacteriota" "Acidobacteriae" "Acidobacteriales" NA NA NA
"Bacteria" "Verrucomicrobiota" "Verrucomicrobiae" "Chthoniobacterales" "Chthoniobacteraceae" "Chthoniobacter" NA
"Bacteria" "Bacteroidota" "Bacteroidia" "Sphingobacteriales" "AKYH767" NA NA
"Bacteria" "Verrucomicrobiota" "Verrucomicrobiae" "Chthoniobacterales" "Chthoniobacteraceae" "Candidatus Udaeobacter" NA
"Bacteria" "Acidobacteriota" "Vicinamibacteria" "Vicinamibacterales" NA NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Caulobacterales" "Caulobacteraceae" "Phenylobacterium" NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Beijerinckiaceae" "Methylocapsa" NA
"Bacteria" "Chloroflexi" "Ktedonobacteria" "Ktedonobacterales" "Ktedonobacteraceae" "HSB OF53-F07" NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Burkholderiales" "Rhodocyclaceae" "Uliginosibacterium" NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Acetobacterales" "Acetobacteraceae" NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rickettsiales" "Mitochondria" NA NA
"Bacteria" "Acidobacteriota" "Acidobacteriae" "Acidobacteriales" NA NA NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Burkholderiales" NA NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Acetobacterales" "Acetobacteraceae" "Acidocella" NA
"Bacteria" "Planctomycetota" "Planctomycetes" "Gemmatales" "Gemmataceae" NA NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Burkholderiales" "Nitrosomonadaceae" "Ellin6067" NA
"Bacteria" "Acidobacteriota" "Acidobacteriae" "Acidobacteriales" NA NA NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Diplorickettsiales" "Diplorickettsiaceae" "Rickettsiella" NA
"Bacteria" "Verrucomicrobiota" "Verrucomicrobiae" "Chthoniobacterales" "Chthoniobacteraceae" "Chthoniobacter" NA
"Bacteria" "Bacteroidota" "Bacteroidia" "Sphingobacteriales" "Sphingobacteriaceae" "Mucilaginibacter" NA
"Bacteria" "Acidobacteriota" "Acidobacteriae" "Subgroup 2" NA NA NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Pseudomonadales" "Pseudomonadaceae" "Pseudomonas" NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Burkholderiales" "Nitrosomonadaceae" "IS-44" NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Burkholderiales" "Methylophilaceae" "Methylotenera" NA
"Bacteria" "Bacteroidota" "Bacteroidia" "Flavobacteriales" "Flavobacteriaceae" "Flavobacterium" NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Burkholderiales" "Nitrosomonadaceae" "IS-44" NA
"Bacteria" "Acidobacteriota" "Acidobacteriae" "Acidobacteriales" NA NA NA
"Bacteria" "Acidobacteriota" "Acidobacteriae" "Acidobacteriales" "Acidobacteriaceae (Subgroup 1)" "Terracidiphilus" NA
"Bacteria" "Bacteroidota" "Bacteroidia" "Chitinophagales" "Chitinophagaceae" "Parafilimonas" NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Xanthobacteraceae" "Bradyrhizobium" NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "Sphingomonadaceae" "Sphingomonas" NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Burkholderiales" NA NA NA
"Bacteria" "Myxococcota" "Polyangia" "Haliangiales" "Haliangiaceae" "Haliangium" NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "WD260" NA NA NA
"Bacteria" "Acidobacteriota" "Holophagae" "Subgroup 7" NA NA NA
"Bacteria" "Actinobacteriota" "Thermoleophilia" "Gaiellales" NA NA NA
"Bacteria" "Acidobacteriota" "Acidobacteriae" "Acidobacteriales" "Acidobacteriaceae (Subgroup 1)" "Occallatibacter" NA
"Bacteria" "Acidobacteriota" "Acidobacteriae" "Acidobacteriales" NA NA NA
"Bacteria" "Actinobacteriota" "Thermoleophilia" "Solirubrobacterales" "67-14" NA NA
"Bacteria" "Firmicutes" "Clostridia" "Oscillospirales" "Ruminococcaceae" "Ruminococcus" "bromii"
"Bacteria" "Actinobacteriota" "Acidimicrobiia" "Microtrichales" "Ilumatobacteraceae" NA NA
"Bacteria" "Verrucomicrobiota" "Verrucomicrobiae" "Chthoniobacterales" "Xiphinematobacteraceae" "Candidatus Xiphinematobacter" NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Xanthobacteraceae" NA NA
"Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Planococcaceae" "Paenisporosarcina" NA
"Bacteria" "Acidobacteriota" "Acidobacteriae" "Subgroup 2" NA NA NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Pseudomonadales" "Pseudomonadaceae" "Pseudomonas" NA
"Bacteria" "Bacteroidota" "Bacteroidia" "Chitinophagales" "Chitinophagaceae" "Edaphobaculum" NA
"Bacteria" "Planctomycetota" "Planctomycetes" "Isosphaerales" "Isosphaeraceae" "Aquisphaera" NA
"Bacteria" "Verrucomicrobiota" "Verrucomicrobiae" "Verrucomicrobiales" "Rubritaleaceae" "Luteolibacter" NA
"Bacteria" "Myxococcota" "Polyangia" "Polyangiales" "Sandaracinaceae" NA NA
"Bacteria" "Acidobacteriota" "Acidobacteriae" "Acidobacteriales" NA NA NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Xanthomonadales" "Rhodanobacteraceae" "Rhodanobacter" NA
"Bacteria" "Acidobacteriota" "Blastocatellia" "Pyrinomonadales" "Pyrinomonadaceae" "RB41" NA
"Bacteria" "Actinobacteriota" "Thermoleophilia" "Solirubrobacterales" "Solirubrobacteraceae" "Conexibacter" NA
"Bacteria" "Planctomycetota" "Planctomycetes" "Gemmatales" "Gemmataceae" NA NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "WD260" NA NA NA
"Bacteria" "Myxococcota" "Polyangia" "Haliangiales" "Haliangiaceae" "Haliangium" NA
"Bacteria" "Myxococcota" "Polyangia" "Polyangiales" "Polyangiaceae" "Pajaroellobacter" NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Xanthobacteraceae" "Bradyrhizobium" NA
"Bacteria" "Planctomycetota" "Planctomycetes" "Pirellulales" "Pirellulaceae" "Pir4 lineage" NA
"Bacteria" "Nitrospirota" "Nitrospiria" "Nitrospirales" "Nitrospiraceae" "Nitrospira" NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Hyphomicrobiaceae" "Pedomicrobium" NA
"Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Planococcaceae" "Solibacillus" NA
"Bacteria" "Acidobacteriota" "Acidobacteriae" "Acidobacteriales" NA NA NA
"Bacteria" "Actinobacteriota" "Thermoleophilia" "Gaiellales" NA NA NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "R7C24" NA NA NA
"Bacteria" "Verrucomicrobiota" "Verrucomicrobiae" "Pedosphaerales" "Pedosphaeraceae" NA NA
"Bacteria" "Bacteroidota" "Bacteroidia" "Chitinophagales" "Chitinophagaceae" "Aurantisolimonas" NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rickettsiales" "Mitochondria" NA NA
"Bacteria" "Chloroflexi" "KD4-96" NA NA NA NA
"Bacteria" "Actinobacteriota" "Thermoleophilia" "Gaiellales" NA NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Elsterales" NA NA NA
"Bacteria" "Verrucomicrobiota" "Verrucomicrobiae" "Chthoniobacterales" "Xiphinematobacteraceae" "Candidatus Xiphinematobacter" NA
"Bacteria" "Actinobacteriota" "Thermoleophilia" "Solirubrobacterales" "67-14" NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Xanthobacteraceae" "Bradyrhizobium" NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Micropepsales" "Micropepsaceae" NA NA
"Bacteria" "Actinobacteriota" "Thermoleophilia" "Gaiellales" "Gaiellaceae" "Gaiella" NA
"Bacteria" "Bacteroidota" "Bacteroidia" "Chitinophagales" "Chitinophagaceae" "Ferruginibacter" NA
"Bacteria" "Actinobacteriota" "Acidimicrobiia" "IMCC26256" NA NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rickettsiales" "Mitochondria" NA NA
"Bacteria" "Acidobacteriota" "Acidobacteriae" "Solibacterales" "Solibacteraceae" "Candidatus Solibacter" NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rickettsiales" "Mitochondria" NA NA
"Bacteria" "Bacteroidota" "Bacteroidia" "Chitinophagales" "Chitinophagaceae" "Terrimonas" NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Burkholderiales" "Nitrosomonadaceae" "Ellin6067" NA
"Bacteria" "Actinobacteriota" "Acidimicrobiia" "IMCC26256" NA NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Micropepsales" "Micropepsaceae" NA NA
"Bacteria" "Verrucomicrobiota" "Verrucomicrobiae" "Pedosphaerales" "Pedosphaeraceae" NA NA
"Bacteria" "Myxococcota" "Myxococcia" "Myxococcales" "Myxococcaceae" NA NA
"Bacteria" "Planctomycetota" "Planctomycetes" "Pirellulales" "Pirellulaceae" "Pirellula" NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Micropepsales" "Micropepsaceae" NA NA
"Bacteria" "Actinobacteriota" "Actinobacteria" "Corynebacteriales" "Nocardiaceae" "Williamsia" NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Burkholderiales" "Burkholderiaceae" "Burkholderia-Caballeronia-Paraburkholderia" NA
"Bacteria" "Chloroflexi" "KD4-96" NA NA NA NA
"Bacteria" "WPS-2" NA NA NA NA NA
"Bacteria" "Planctomycetota" "Planctomycetes" "Isosphaerales" "Isosphaeraceae" "Aquisphaera" NA
"Bacteria" "Planctomycetota" "Planctomycetes" "Gemmatales" "Gemmataceae" "Zavarzinella" NA
"Bacteria" "Verrucomicrobiota" "Verrucomicrobiae" "Pedosphaerales" "Pedosphaeraceae" NA NA
"Bacteria" "Acidobacteriota" "Acidobacteriae" "Acidobacteriales" NA NA NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Burkholderiales" "Comamonadaceae" "Sphaerotilus" NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Xanthobacteraceae" "Afipia" NA
"Bacteria" "Acidobacteriota" "Vicinamibacteria" "Vicinamibacterales" NA NA NA
"Bacteria" "Myxococcota" "Polyangia" "Polyangiales" "BIrii41" NA NA
"Bacteria" "Acidobacteriota" "Acidobacteriae" "Acidobacteriales" "Acidobacteriaceae (Subgroup 1)" "Acidicapsa" NA
"Bacteria" "Acidobacteriota" "Acidobacteriae" "Bryobacterales" "Bryobacteraceae" "Bryobacter" NA
"Bacteria" "Planctomycetota" "Planctomycetes" "Gemmatales" "Gemmataceae" NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Xanthobacteraceae" NA NA
"Bacteria" "Acidobacteriota" "Acidobacteriae" "Acidobacteriales" "Koribacteraceae" "Candidatus Koribacter" NA
"Bacteria" "Myxococcota" "Polyangia" "Haliangiales" "Haliangiaceae" "Haliangium" NA
"Bacteria" "Verrucomicrobiota" "Verrucomicrobiae" "Opitutales" "Opitutaceae" "Opitutus" NA
"Bacteria" "Verrucomicrobiota" "Verrucomicrobiae" "Chthoniobacterales" "Chthoniobacteraceae" "Chthoniobacter" NA
"Bacteria" "Nitrospirota" "Nitrospiria" "Nitrospirales" "Nitrospiraceae" "Nitrospira" "japonica"
"Bacteria" "Bacteroidota" "Bacteroidia" "Flavobacteriales" "Flavobacteriaceae" "Flavobacterium" NA
"Bacteria" "Cyanobacteria" "Cyanobacteriia" "Chloroplast" NA NA NA
"Bacteria" "Bacteroidota" "Bacteroidia" "Cytophagales" "Microscillaceae" NA NA
"Bacteria" "Bacteroidota" "Bacteroidia" "Sphingobacteriales" "AKYH767" NA NA
"Bacteria" "Bacteroidota" "Bacteroidia" "Chitinophagales" "Chitinophagaceae" NA NA
"Bacteria" "Acidobacteriota" "Blastocatellia" "Blastocatellales" "Blastocatellaceae" "Stenotrophobacter" NA
"Archaea" "Crenarchaeota" "Nitrososphaeria" "Nitrososphaerales" "Nitrososphaeraceae" NA NA
"Bacteria" "Verrucomicrobiota" "Verrucomicrobiae" "Chthoniobacterales" "Chthoniobacteraceae" "Candidatus Udaeobacter" NA
"Bacteria" "Acidobacteriota" "Vicinamibacteria" "Vicinamibacterales" NA NA NA
"Bacteria" "Acidobacteriota" "Vicinamibacteria" "Vicinamibacterales" NA NA NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Burkholderiales" "Nitrosomonadaceae" "Ellin6067" NA
"Bacteria" "Acidobacteriota" "Acidobacteriae" "Acidobacteriales" NA NA NA
"Bacteria" "Bacteroidota" "Bacteroidia" "Chitinophagales" "Chitinophagaceae" "Dinghuibacter" NA
"Bacteria" "Actinobacteriota" "Acidimicrobiia" "Microtrichales" "Ilumatobacteraceae" NA NA
"Bacteria" "Bacteroidota" "Bacteroidia" "Chitinophagales" "Chitinophagaceae" "Ferruginibacter" NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Reyranellales" "Reyranellaceae" "Reyranella" NA
"Bacteria" "Bacteroidota" "Bacteroidia" "Chitinophagales" "Chitinophagaceae" NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rickettsiales" "Mitochondria" NA NA
"Bacteria" "Acidobacteriota" "Vicinamibacteria" "Vicinamibacterales" NA NA NA
"Bacteria" "Acidobacteriota" "Acidobacteriae" "Solibacterales" "Solibacteraceae" "Candidatus Solibacter" NA
"Bacteria" "Acidobacteriota" "Subgroup 22" NA NA NA NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "WD260" NA NA NA
"Bacteria" "Verrucomicrobiota" "Verrucomicrobiae" "Pedosphaerales" "Pedosphaeraceae" NA NA
"Bacteria" "Actinobacteriota" "Thermoleophilia" "Gaiellales" NA NA NA
"Bacteria" "Acidobacteriota" "Vicinamibacteria" "Vicinamibacterales" NA NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Micropepsales" "Micropepsaceae" NA NA
"Bacteria" "Actinobacteriota" "Thermoleophilia" "Solirubrobacterales" "Solirubrobacteraceae" NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "Sphingomonadaceae" "Sphingomonas" NA
"Bacteria" "Actinobacteriota" "Actinobacteria" "Frankiales" "Acidothermaceae" "Acidothermus" NA
"Bacteria" "Verrucomicrobiota" "Verrucomicrobiae" "Opitutales" "Opitutaceae" "Opitutus" NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Micropepsales" "Micropepsaceae" NA NA
"Bacteria" "Acidobacteriota" "Acidobacteriae" "Acidobacteriales" NA NA NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Reyranellales" "Reyranellaceae" "Reyranella" NA
"Bacteria" "Armatimonadota" "Chthonomonadetes" "Chthonomonadales" "Chthonomonadaceae" "Chthonomonas" NA
"Bacteria" "Acidobacteriota" "Acidobacteriae" "Acidobacteriales" "Koribacteraceae" "Candidatus Koribacter" NA
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rickettsiales" "Mitochondria" NA NA
"Bacteria" "Acidobacteriota" "Acidobacteriae" "Acidobacteriales" "Acidobacteriaceae (Subgroup 1)" NA NA
"Bacteria" "Acidobacteriota" "Acidobacteriae" "Acidobacteriales" NA NA NA
"Bacteria" "Verrucomicrobiota" "Verrucomicrobiae" "Chthoniobacterales" "Chthoniobacteraceae" "Candidatus Udaeobacter" NA
"Bacteria" "Acidobacteriota" "Acidobacteriae" "Acidobacteriales" "Acidobacteriaceae (Subgroup 1)" "Granulicella" "paludicola"
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhodomicrobiaceae" "Rhodomicrobium" NA
"Bacteria" "Actinobacteriota" "Thermoleophilia" "Solirubrobacterales" "67-14" NA NA
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Burkholderiales" "Oxalobacteraceae" "Noviherbaspirillum" NA
"Bacteria" "Acidobacteriota" "Thermoanaerobaculia" "Thermoanaerobaculales" "Thermoanaerobaculaceae" "Subgroup 10" NA
"Bacteria" "Actinobacteriota" "Actinobacteria" "Corynebacteriales" "Mycobacteriaceae" "Mycobacterium" NA
"Bacteria" "Acidobacteriota" "Acidobacteriae" "Solibacterales" "Solibacteraceae" "Candidatus Solibacter" NA
"Archaea" "Crenarchaeota" "Nitrososphaeria" "Nitrososphaerales" "Nitrososphaeraceae" NA NA
"Bacteria" "Acidobacteriota" "Vicinamibacteria" "Vicinamibacterales" NA NA NA
